file_path	line_number	line_content	integration_type	gemini_is_integration	gemini_direction	gemini_reason	bge_is_integration	bge_direction	bge_nearest_score	claude_is_integration	claude_direction	claude_reason	all_agree	agreement_pattern
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/dialect-idms/src/test/java/org/eclipse/lsp/cobol/dialects/idms/TestOutlineTree.java	107	+ "000610 FD  TERMS-FILE\n"	file_io	True	ambiguous	This line is another COBOL file description entry within a Java string literal, defining an external	False	not_integration	0.679	False	not_integration	COBOL string literal in Java code	False	I-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/dialect-idms/src/test/java/org/eclipse/lsp/cobol/dialects/idms/TestOutlineTree.java	137	+ "000910 112-READ-WAREHOUS-FILE.\n"	file_io	True	outward	This COBOL procedure name, 'READ-WAREHOUS-FILE', strongly implies an operation that reads data from 	False	not_integration	0.679	False	not_integration	COBOL string literal in Java code	False	I-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/dialect-idms/src/test/java/org/eclipse/lsp/cobol/dialects/idms/TestOutlineTree.java	232	nested(node("TRANS-FILE-IN", NodeSymbolType.FILE))))),	file_io	False	not_integration	This line is part of a Java test method defining an expected outline for COBOL code, not an actual i	False	not_integration	0.660	False	not_integration	String/name-only reference (logging, assertion, constant)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/dialect-idms/src/test/java/org/eclipse/lsp/cobol/dialects/idms/TestOutlineTree.java	238	"FILE SECTION",	file_io	False	not_integration	This line is a string literal representing a COBOL section name within a Java test method, not an ac	False	not_integration	0.660	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/dialect-idms/src/test/java/org/eclipse/lsp/cobol/dialects/idms/TestOutlineTree.java	242	"TRANS-FILE-IN",	file_io	False	not_integration	This line is a string literal representing a COBOL file name within a Java test method, not an actua	False	not_integration	0.660	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/dialect-idms/src/test/java/org/eclipse/lsp/cobol/dialects/idms/TestOutlineTree.java	243	NodeSymbolType.FILE,	file_io	False	not_integration	This line uses a Java enum to categorize a COBOL element within a test method, not an actual integra	False	not_integration	0.660	False	not_integration	String/name-only reference (logging, assertion, constant)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/dialect-idms/src/test/java/org/eclipse/lsp/cobol/dialects/idms/TestOutlineTree.java	244	nested(node("FILE-RECORD", NodeSymbolType.FIELD))),	file_io	False	not_integration	This line describes a COBOL file record within a Java test method, not an actual integration boundar	False	not_integration	0.660	False	not_integration	String/name-only reference (logging, assertion, constant)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/dialect-idms/src/test/java/org/eclipse/lsp/cobol/dialects/idms/TestOutlineTree.java	246	"TERMS-FILE",	file_io	False	not_integration	This line is a string literal representing a COBOL file name within a Java test method, not an actua	False	not_integration	0.660	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/dialect-idms/src/test/java/org/eclipse/lsp/cobol/dialects/idms/TestOutlineTree.java	247	NodeSymbolType.FILE,	file_io	False	not_integration	This line uses a Java enum to categorize a COBOL element within a test method, not an actual integra	False	not_integration	0.660	False	not_integration	String/name-only reference (logging, assertion, constant)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/dialect-idms/src/test/java/org/eclipse/lsp/cobol/dialects/idms/TestOutlineTree.java	299	node("112-READ-WAREHOUS-FILE", NodeSymbolType.PROCEDURE),	file_io	False	not_integration	This line describes a COBOL procedure within a Java test method, not an actual integration boundary 	False	not_integration	0.660	False	not_integration	String/name-only reference (logging, assertion, constant)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/dialect-idms/src/test/java/org/eclipse/lsp/cobol/dialects/idms/usecases/TestCopyIdmsVariablesForNotAllowedLevels.java	115	"file:c:/workspace/document.cbl",	file_io	False	not_integration	This is a string literal representing a file path used as metadata for a diagnostic in a test, not a	False	not_integration	0.664	False	not_integration	String/name-only reference (logging, assertion, constant)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/dialect-idms/src/test/java/org/eclipse/lsp/cobol/dialects/idms/usecases/TestDelete.java	35	+ "       FILE-CONTROL.\r\n"	file_io	False	not_integration	This line is part of a COBOL code snippet embedded as a string literal within a Java test file, serv	False	not_integration	0.670	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/dialect-idms/src/test/java/org/eclipse/lsp/cobol/dialects/idms/usecases/TestDelete.java	40	+ "        FILE SECTION.\r\n"	file_io	False	not_integration	This line is part of a COBOL code snippet embedded as a string literal within a Java test file, serv	False	not_integration	0.670	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/dialect-idms/src/test/java/org/eclipse/lsp/cobol/dialects/idms/usecases/TestIdmsCopy.java	54	+ "       FILE-CONTROL.\n"	file_io	False	not_integration	This line is a string literal containing COBOL code within a Java test file, not an actual file I/O 	True	outward	0.752	False	not_integration	COBOL string literal in Java code	False	N-I-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/dialect-idms/src/test/java/org/eclipse/lsp/cobol/dialects/idms/usecases/TestIdmsCopy.java	55	+ "             SELECT {$EMP-FILE} ASSIGN TO DUMMY\n"	file_io	False	not_integration	This line is a string literal containing COBOL code within a Java test file, not an actual file I/O 	True	outward	0.752	False	not_integration	COBOL string literal in Java code	False	N-I-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/dialect-idms/src/test/java/org/eclipse/lsp/cobol/dialects/idms/usecases/TestIdmsCopy.java	63	"        FILE SECTION.\n" + "            COPY IDMS FILE {~FL002!IDMS} VERSION 1.\n";	file_io	False	not_integration	This line is a string literal containing COBOL code within a Java test file, not an actual file I/O 	True	outward	0.736	False	not_integration	COBOL string literal in Java code	False	N-I-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/dialect-idms/src/test/java/org/eclipse/lsp/cobol/dialects/idms/usecases/TestIdmsCopy.java	126	private static final String CB5 = "       FD {$*EMP-FILE}\n" + "       RECORD CONTAINS 80.\n";	file_io	False	not_integration	This line is a string literal containing COBOL code within a Java test file, not an actual file I/O 	False	not_integration	0.685	False	not_integration	COBOL string literal in Java code	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/core/CobolPreprocessorLexer.java	21	FILE=10, FUNCTION=11, IDMS=12, IN=13, INCLUDE=14, LEADING=15, LINKAGE=16,	file_io	False	not_integration	This line is part of an ANTLR-generated lexer defining token types, not performing actual file I/O o	False	not_integration	0.681	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/core/CobolPreprocessorLexer.java	56	"FILE", "FUNCTION", "IDMS", "IN", "INCLUDE", "LEADING", "LINKAGE", "PROCEDURE",	file_io	False	not_integration	This line is part of an ANTLR-generated lexer defining token names, not performing actual file I/O o	False	not_integration	0.672	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/core/CobolPreprocessorLexer.java	101	"EXEC", "FILE", "FUNCTION", "IDMS", "IN", "INCLUDE", "LEADING", "LINKAGE",	file_io	False	not_integration	This line is part of an ANTLR-generated lexer defining token names, not performing actual file I/O o	False	not_integration	0.669	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlLexer.java	30	BUFFERPOOLS=65, BUSINESS_TIME=66, BY=67, CACHE=68, CALL=69, CALLED=70,	caching	False	not_integration	The keyword 'CACHE' is defined as an ANTLR token in a SQL lexer, representing a language construct, 	False	not_integration	0.674	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlLexer.java	48	DATABASE=161, DATACLAS=162, DATE=163, DAY=164, DAYOFMONTH=165, DAYOFWEEK=166,	database	False	not_integration	The keyword 'DATABASE' is defined as an ANTLR token in a SQL lexer, representing a language construc	False	not_integration	0.674	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlLexer.java	193	"BSDS", "BUFFERPOOL", "BUFFERPOOLS", "BUSINESS_TIME", "BY", "CACHE",	caching	False	not_integration	The string literal 'CACHE' is part of an array of ANTLR rule names for a SQL lexer, representing a l	False	not_integration	0.669	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlLexer.java	209	"DATAACCESS", "DATABASE", "DATACLAS", "DATE", "DAY", "DAYOFMONTH", "DAYOFWEEK",	database	False	not_integration	The string literal 'DATABASE' is part of an array of ANTLR rule names for a SQL lexer, representing 	False	not_integration	0.669	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlLexer.java	413	"BOTH", "BSDS", "BUFFERPOOL", "BUFFERPOOLS", "BUSINESS_TIME", "BY", "CACHE",	caching	False	not_integration	The string literal 'CACHE' is part of an array of ANTLR symbolic names for a SQL lexer, representing	False	not_integration	0.664	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlLexer.java	429	"DATAACCESS", "DATABASE", "DATACLAS", "DATE", "DAY", "DAYOFMONTH", "DAYOFWEEK",	database	False	not_integration	The string literal 'DATABASE' is part of an array of ANTLR symbolic names for a SQL lexer, represent	False	not_integration	0.664	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlParser.java	30	BUFFERPOOLS=65, BUSINESS_TIME=66, BY=67, CACHE=68, CALL=69, CALLED=70,	caching	False	not_integration	The keyword 'CACHE' is being defined as a token in a grammar, not used to interact with a caching sy	False	not_integration	0.674	False	not_integration	Generated parser code (ANTLR/Db2SqlParser)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlParser.java	48	DATABASE=161, DATACLAS=162, DATE=163, DAY=164, DAYOFMONTH=165, DAYOFWEEK=166,	database	False	not_integration	The keyword 'DATABASE' is being defined as a token in a grammar, not used to interact with a databas	False	not_integration	0.674	False	not_integration	Generated parser code (ANTLR/Db2SqlParser)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlParser.java	990	"BOTH", "BSDS", "BUFFERPOOL", "BUFFERPOOLS", "BUSINESS_TIME", "BY", "CACHE",	caching	False	not_integration	The string literal 'CACHE' is part of a list of symbolic names for grammar tokens, not an actual int	False	not_integration	0.664	False	not_integration	Generated parser code (ANTLR/Db2SqlParser)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlParser.java	1006	"DATAACCESS", "DATABASE", "DATACLAS", "DATE", "DAY", "DAYOFMONTH", "DAYOFWEEK",	database	False	not_integration	The string literal 'DATABASE' is part of a list of symbolic names for grammar tokens, not an actual 	False	not_integration	0.664	False	not_integration	Generated parser code (ANTLR/Db2SqlParser)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlParser.java	3396	case CACHE:	caching	False	not_integration	The 'case CACHE' statement is part of the parsing logic for the SQL grammar, handling the 'CACHE' ke	False	not_integration	0.653	False	not_integration	Generated parser code (ANTLR/Db2SqlParser)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlParser.java	3487	case DATABASE:	database	False	not_integration	The 'case DATABASE' statement is part of the parsing logic for the SQL grammar, handling the 'DATABA	False	not_integration	0.653	False	not_integration	Generated parser code (ANTLR/Db2SqlParser)	True	N-N-N
